quadkey,avg_d_mbps,avg_u_mbps,avg_lat_ms,tests,devices,DISTRITO,year,quarter,year_quarter,date
2100300120301330,39.062,8.112,15,66,23,SAN MIGUEL,2020,1,2020Q1,2020-01-01
2100300120301331,66.265,24.342,15,33,12,SAN MIGUEL,2020,1,2020Q1,2020-01-01
2100300120301332,43.779,13.904,15,62,25,SAN MIGUEL,2020,1,2020Q1,2020-01-01
2100300120301333,36.222,7.463,24,35,22,SAN MIGUEL,2020,1,2020Q1,2020-01-01
2100300120303011,21.407,10.971,14,26,8,SAN MIGUEL,2020,1,2020Q1,2020-01-01
2100300120303100,53.986,5.974,9,27,3,SAN MIGUEL,2020,1,2020Q1,2020-01-01
2100300120303101,32.311,13.153,13,183,52,SAN MIGUEL,2020,1,2020Q1,2020-01-01
2100300120303103,24.671,4.511,13,9,1,SAN MIGUEL,2020,1,2020Q1,2020-01-01
2100300120303110,30.115,6.971,16,110,31,SAN MIGUEL,2020,1,2020Q1,2020-01-01
2100300120303111,39.639,6.085,15,180,34,SAN MIGUEL,2020,1,2020Q1,2020-01-01
2100300120303112,21.82,4.319,11,27,7,SAN MIGUEL,2020,1,2020Q1,2020-01-01
2100300120303113,31.596,7.106,14,143,26,SAN MIGUEL,2020,1,2020Q1,2020-01-01
2100300120310022,26.241,5.246,12,23,9,SAN MIGUEL,2020,1,2020Q1,2020-01-01
2100300120310200,28.477,7.689,16,76,25,SAN MIGUEL,2020,1,2020Q1,2020-01-01
2100300120310202,51.433,75.915,8,125,35,SAN MIGUEL,2020,1,2020Q1,2020-01-01
2100300120310220,55.871,34.023,10,91,41,SAN MIGUEL,2020,1,2020Q1,2020-01-01
2100300120310222,29.029,8.75,14,82,13,SAN MIGUEL,2020,1,2020Q1,2020-01-01
2100300120310223,40.714,12.91,16,107,31,SAN MIGUEL,2020,1,2020Q1,2020-01-01
2100300120312000,28.365,5.414,13,143,44,SAN MIGUEL,2020,1,2020Q1,2020-01-01
2100300120312001,23.861,6.338,15,179,42,SAN MIGUEL,2020,1,2020Q1,2020-01-01
2100300120312002,28.151,5.565,15,158,39,SAN MIGUEL,2020,1,2020Q1,2020-01-01
2100300120312003,29.193,5.053,26,159,50,SAN MIGUEL,2020,1,2020Q1,2020-01-01
2100300120312020,35.811,5.433,19,54,17,SAN MIGUEL,2020,1,2020Q1,2020-01-01
2100300120301331,66.265,24.342,15,33,12,PUEBLO LIBRE,2020,1,2020Q1,2020-01-01
2100300120301333,36.222,7.463,24,35,22,PUEBLO LIBRE,2020,1,2020Q1,2020-01-01
2100300120310202,51.433,75.915,8,125,35,PUEBLO LIBRE,2020,1,2020Q1,2020-01-01
2100300120310203,31.114,13.524,12,86,26,PUEBLO LIBRE,2020,1,2020Q1,2020-01-01
2100300120310212,44.208,17.146,13,156,25,PUEBLO LIBRE,2020,1,2020Q1,2020-01-01
2100300120310213,28.882,9.496,15,160,36,PUEBLO LIBRE,2020,1,2020Q1,2020-01-01
2100300120310220,55.871,34.023,10,91,41,PUEBLO LIBRE,2020,1,2020Q1,2020-01-01
2100300120310221,39.067,7.74,13,130,33,PUEBLO LIBRE,2020,1,2020Q1,2020-01-01
2100300120310222,29.029,8.75,14,82,13,PUEBLO LIBRE,2020,1,2020Q1,2020-01-01
2100300120310223,40.714,12.91,16,107,31,PUEBLO LIBRE,2020,1,2020Q1,2020-01-01
2100300120310230,27.34,7.218,15,54,32,PUEBLO LIBRE,2020,1,2020Q1,2020-01-01
2100300120310231,42.348,9.268,13,38,17,PUEBLO LIBRE,2020,1,2020Q1,2020-01-01
2100300120310232,24.37,4.988,19,110,35,PUEBLO LIBRE,2020,1,2020Q1,2020-01-01
2100300120310233,31.377,8.201,14,59,17,PUEBLO LIBRE,2020,1,2020Q1,2020-01-01
2100300120310302,38.954,16.799,13,163,31,PUEBLO LIBRE,2020,1,2020Q1,2020-01-01
2100300120310303,29.55,13.061,17,143,49,PUEBLO LIBRE,2020,1,2020Q1,2020-01-01
2100300120310320,34.176,9.985,12,224,33,PUEBLO LIBRE,2020,1,2020Q1,2020-01-01
2100300120310321,36.262,6.357,11,207,38,PUEBLO LIBRE,2020,1,2020Q1,2020-01-01
2100300120310322,28.084,5.81,15,125,40,PUEBLO LIBRE,2020,1,2020Q1,2020-01-01
2100300120312001,23.861,6.338,15,179,42,PUEBLO LIBRE,2020,1,2020Q1,2020-01-01
2100300120312010,31.074,5.814,22,155,38,PUEBLO LIBRE,2020,1,2020Q1,2020-01-01
2100300120312011,25.008,5.915,16,256,41,PUEBLO LIBRE,2020,1,2020Q1,2020-01-01
2100300120310033,22.968,4.65,14,11,6,BREÑA,2020,1,2020Q1,2020-01-01
2100300120310102,32.963,4.899,15,4,2,BREÑA,2020,1,2020Q1,2020-01-01
2100300120310103,37.288,37.819,13,41,16,BREÑA,2020,1,2020Q1,2020-01-01
2100300120310120,39.03,10.636,20,44,21,BREÑA,2020,1,2020Q1,2020-01-01
2100300120310121,29.46,4.258,13,97,28,BREÑA,2020,1,2020Q1,2020-01-01
2100300120310122,43.755,5.936,10,53,15,BREÑA,2020,1,2020Q1,2020-01-01
2100300120310123,33.895,5.728,21,73,24,BREÑA,2020,1,2020Q1,2020-01-01
2100300120310130,31.403,6.572,17,52,15,BREÑA,2020,1,2020Q1,2020-01-01
2100300120310132,29.028,6.093,15,72,23,BREÑA,2020,1,2020Q1,2020-01-01
2100300120310133,20.224,14.227,8,68,22,BREÑA,2020,1,2020Q1,2020-01-01
2100300120310211,29.312,6.154,11,15,8,BREÑA,2020,1,2020Q1,2020-01-01
2100300120310213,28.882,9.496,15,160,36,BREÑA,2020,1,2020Q1,2020-01-01
2100300120310300,35.851,10.77,14,111,21,BREÑA,2020,1,2020Q1,2020-01-01
2100300120310301,26.939,5.839,30,115,25,BREÑA,2020,1,2020Q1,2020-01-01
2100300120310302,38.954,16.799,13,163,31,BREÑA,2020,1,2020Q1,2020-01-01
2100300120310303,29.55,13.061,17,143,49,BREÑA,2020,1,2020Q1,2020-01-01
2100300120310310,35.632,6.051,13,59,13,BREÑA,2020,1,2020Q1,2020-01-01
2100300120310312,36.565,5.227,12,59,31,BREÑA,2020,1,2020Q1,2020-01-01
2100300120310233,31.377,8.201,14,59,17,JESUS MARIA,2020,1,2020Q1,2020-01-01
2100300120310303,29.55,13.061,17,143,49,JESUS MARIA,2020,1,2020Q1,2020-01-01
2100300120310310,35.632,6.051,13,59,13,JESUS MARIA,2020,1,2020Q1,2020-01-01
2100300120310311,18.399,8.331,10,7,5,JESUS MARIA,2020,1,2020Q1,2020-01-01
2100300120310312,36.565,5.227,12,59,31,JESUS MARIA,2020,1,2020Q1,2020-01-01
2100300120310313,30.516,8.384,11,69,13,JESUS MARIA,2020,1,2020Q1,2020-01-01
2100300120310320,34.176,9.985,12,224,33,JESUS MARIA,2020,1,2020Q1,2020-01-01
2100300120310321,36.262,6.357,11,207,38,JESUS MARIA,2020,1,2020Q1,2020-01-01
2100300120310322,28.084,5.81,15,125,40,JESUS MARIA,2020,1,2020Q1,2020-01-01
2100300120310323,31.581,6.714,16,274,52,JESUS MARIA,2020,1,2020Q1,2020-01-01
2100300120310330,30.502,6.011,14,165,41,JESUS MARIA,2020,1,2020Q1,2020-01-01
2100300120310331,36.176,15.309,11,77,22,JESUS MARIA,2020,1,2020Q1,2020-01-01
2100300120310332,43.653,6.861,19,162,29,JESUS MARIA,2020,1,2020Q1,2020-01-01
2100300120310333,35.552,5.721,20,42,17,JESUS MARIA,2020,1,2020Q1,2020-01-01
2100300120312011,25.008,5.915,16,256,41,JESUS MARIA,2020,1,2020Q1,2020-01-01
2100300120312013,32.131,6.677,13,271,70,JESUS MARIA,2020,1,2020Q1,2020-01-01
2100300120312100,32.451,9.267,12,167,51,JESUS MARIA,2020,1,2020Q1,2020-01-01
2100300120312101,43.49,13.736,18,442,98,JESUS MARIA,2020,1,2020Q1,2020-01-01
2100300120312102,26.821,5.337,22,215,47,JESUS MARIA,2020,1,2020Q1,2020-01-01
2100300120312103,37.112,9.101,12,179,54,JESUS MARIA,2020,1,2020Q1,2020-01-01
2100300120312110,40.184,5.892,16,350,47,JESUS MARIA,2020,1,2020Q1,2020-01-01
2100300120312120,31.983,9.159,14,263,72,JESUS MARIA,2020,1,2020Q1,2020-01-01
2100300120310332,43.653,6.861,19,162,29,LINCE,2020,1,2020Q1,2020-01-01
2100300120310333,35.552,5.721,20,42,17,LINCE,2020,1,2020Q1,2020-01-01
2100300120311222,23.948,5.381,25,77,33,LINCE,2020,1,2020Q1,2020-01-01
2100300120311223,36.338,5.739,13,21,11,LINCE,2020,1,2020Q1,2020-01-01
2100300120312101,43.49,13.736,18,442,98,LINCE,2020,1,2020Q1,2020-01-01
2100300120312103,37.112,9.101,12,179,54,LINCE,2020,1,2020Q1,2020-01-01
2100300120312110,40.184,5.892,16,350,47,LINCE,2020,1,2020Q1,2020-01-01
2100300120312111,42.02,6.227,23,242,46,LINCE,2020,1,2020Q1,2020-01-01
2100300120312112,32.521,7.472,11,303,72,LINCE,2020,1,2020Q1,2020-01-01
2100300120312113,44.213,9.528,12,397,61,LINCE,2020,1,2020Q1,2020-01-01
2100300120313000,32.696,5.844,18,114,32,LINCE,2020,1,2020Q1,2020-01-01
2100300120313001,31.667,6.071,11,63,15,LINCE,2020,1,2020Q1,2020-01-01
2100300120313002,50.474,7.619,14,87,31,LINCE,2020,1,2020Q1,2020-01-01
2100300120313003,34.751,17.706,12,186,53,LINCE,2020,1,2020Q1,2020-01-01
2100300120313010,47.284,8.447,19,138,27,LINCE,2020,1,2020Q1,2020-01-01
2100300120313012,41.72,30.467,25,130,51,LINCE,2020,1,2020Q1,2020-01-01
2100300120311022,26.735,5.457,13,58,11,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311023,25.272,13.441,18,48,7,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311032,35.748,5.133,16,62,13,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311033,24.306,3.701,9,19,6,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311122,8.957,3.173,83,4,4,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311123,18.918,2.658,206,22,8,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311200,33.65,3.907,9,58,9,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311201,28.15,7.198,12,38,5,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311202,46.781,6.38,11,37,10,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311203,47.32,5.906,11,125,23,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311210,19.356,7.597,29,2,2,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311211,20.076,3.359,39,37,13,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311212,46.377,6.147,11,32,6,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311213,50.535,8.065,11,14,6,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311220,34.768,6.501,10,145,36,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311221,32.785,9.749,10,37,12,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311223,36.338,5.739,13,21,11,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311230,20.115,3.703,25,48,15,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311231,63.474,7.416,11,20,5,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311232,21.71,3.478,15,63,12,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311233,23.506,5.994,15,437,20,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311300,44.371,6.24,17,45,7,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311301,28.298,5.611,31,77,14,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311302,39.972,4.427,13,28,11,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311303,44.354,6.634,13,198,5,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311310,36.872,6.148,28,12,4,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311312,18.413,2.418,15,7,3,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311313,16.553,1.895,23,4,2,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311320,31.761,5.317,13,37,12,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311321,26.294,4.172,16,54,12,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311322,24.261,4.832,13,26,10,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311323,26.472,5.677,16,63,18,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311330,18.852,3.376,18,14,9,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120313001,31.667,6.071,11,63,15,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120313010,47.284,8.447,19,138,27,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120313011,36.389,10.583,28,81,27,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120313012,41.72,30.467,25,130,51,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120313013,35.281,7.939,15,255,33,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120313100,22.632,8.117,18,195,20,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120313101,25.033,5.439,21,104,30,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120313102,25.354,7.089,11,152,32,LA VICTORIA,2020,1,2020Q1,2020-01-01
2100300120311132,5.512,0.87,34,30,6,SAN LUIS,2020,1,2020Q1,2020-01-01
2100300120311301,28.298,5.611,31,77,14,SAN LUIS,2020,1,2020Q1,2020-01-01
2100300120311310,36.872,6.148,28,12,4,SAN LUIS,2020,1,2020Q1,2020-01-01
2100300120311311,40.031,5.692,17,72,4,SAN LUIS,2020,1,2020Q1,2020-01-01
2100300120311312,18.413,2.418,15,7,3,SAN LUIS,2020,1,2020Q1,2020-01-01
2100300120311313,16.553,1.895,23,4,2,SAN LUIS,2020,1,2020Q1,2020-01-01
2100300120311320,31.761,5.317,13,37,12,SAN LUIS,2020,1,2020Q1,2020-01-01
2100300120311321,26.294,4.172,16,54,12,SAN LUIS,2020,1,2020Q1,2020-01-01
2100300120311322,24.261,4.832,13,26,10,SAN LUIS,2020,1,2020Q1,2020-01-01
2100300120311323,26.472,5.677,16,63,18,SAN LUIS,2020,1,2020Q1,2020-01-01
2100300120311330,18.852,3.376,18,14,9,SAN LUIS,2020,1,2020Q1,2020-01-01
2100300120311331,37.453,4.444,24,12,6,SAN LUIS,2020,1,2020Q1,2020-01-01
2100300120311332,37.739,11.939,10,98,24,SAN LUIS,2020,1,2020Q1,2020-01-01
2100300120311333,31.336,6.504,13,130,26,SAN LUIS,2020,1,2020Q1,2020-01-01
2100300120313101,25.033,5.439,21,104,30,SAN LUIS,2020,1,2020Q1,2020-01-01
2100300120313110,29.446,6.607,16,163,25,SAN LUIS,2020,1,2020Q1,2020-01-01
2100300120313111,32.492,6.512,14,232,38,SAN LUIS,2020,1,2020Q1,2020-01-01
2100300121200200,8.48,2.288,11,3,2,SAN LUIS,2020,1,2020Q1,2020-01-01
2100300121200202,5.553,0.684,22,1,1,SAN LUIS,2020,1,2020Q1,2020-01-01
2100300121200220,29.413,6.795,20,76,15,SAN LUIS,2020,1,2020Q1,2020-01-01
2100300121200222,24.251,4.352,12,134,28,SAN LUIS,2020,1,2020Q1,2020-01-01
2100300120311133,20.457,2.765,19,309,15,ATE,2020,1,2020Q1,2020-01-01
2100300120311310,36.872,6.148,28,12,4,ATE,2020,1,2020Q1,2020-01-01
2100300120311311,40.031,5.692,17,72,4,ATE,2020,1,2020Q1,2020-01-01
2100300121022312,8.276,0.803,11,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121022313,24.647,5.094,21,34,10,ATE,2020,1,2020Q1,2020-01-01
2100300121022330,23.45,4.387,37,85,17,ATE,2020,1,2020Q1,2020-01-01
2100300121022331,18.796,3.187,37,57,7,ATE,2020,1,2020Q1,2020-01-01
2100300121023200,15.907,15.443,13,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121023201,15.561,8.542,3,2,1,ATE,2020,1,2020Q1,2020-01-01
2100300121023202,9.89,3.394,29,47,7,ATE,2020,1,2020Q1,2020-01-01
2100300121023203,9.119,3.761,26,152,4,ATE,2020,1,2020Q1,2020-01-01
2100300121023212,27.373,7.142,11,55,7,ATE,2020,1,2020Q1,2020-01-01
2100300121023213,13.425,2.97,55,28,7,ATE,2020,1,2020Q1,2020-01-01
2100300121023220,21.893,3.262,14,16,5,ATE,2020,1,2020Q1,2020-01-01
2100300121023221,57.344,9.302,10,21,5,ATE,2020,1,2020Q1,2020-01-01
2100300121023223,48.443,7.668,11,25,4,ATE,2020,1,2020Q1,2020-01-01
2100300121023230,37.228,4.952,18,11,5,ATE,2020,1,2020Q1,2020-01-01
2100300121023231,31.315,4.924,14,41,11,ATE,2020,1,2020Q1,2020-01-01
2100300121023232,32.84,6.97,10,5,2,ATE,2020,1,2020Q1,2020-01-01
2100300121023233,37.327,4.774,11,104,6,ATE,2020,1,2020Q1,2020-01-01
2100300121023301,8.425,4.638,9,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121023302,25.554,7.275,11,24,6,ATE,2020,1,2020Q1,2020-01-01
2100300121023303,47.63,6.222,33,6,5,ATE,2020,1,2020Q1,2020-01-01
2100300121023312,18.359,12.221,9,4,3,ATE,2020,1,2020Q1,2020-01-01
2100300121023313,31.024,5.632,15,9,5,ATE,2020,1,2020Q1,2020-01-01
2100300121023320,28.39,12.124,9,15,4,ATE,2020,1,2020Q1,2020-01-01
2100300121023322,19.96,3.777,11,29,6,ATE,2020,1,2020Q1,2020-01-01
2100300121023323,19.554,14.621,18,3,3,ATE,2020,1,2020Q1,2020-01-01
2100300121023330,57.563,4.201,22,10,2,ATE,2020,1,2020Q1,2020-01-01
2100300121023331,35.564,3.738,11,2,1,ATE,2020,1,2020Q1,2020-01-01
2100300121023333,3.933,0.517,26,2,1,ATE,2020,1,2020Q1,2020-01-01
2100300121031233,10.471,13.516,4,4,3,ATE,2020,1,2020Q1,2020-01-01
2100300121031322,6.78,4.033,17,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121032022,25.187,6.224,16,4,2,ATE,2020,1,2020Q1,2020-01-01
2100300121032023,1.936,2.234,42,3,2,ATE,2020,1,2020Q1,2020-01-01
2100300121032032,14.31,25.225,21,2,1,ATE,2020,1,2020Q1,2020-01-01
2100300121032033,37.121,19.731,15,7,3,ATE,2020,1,2020Q1,2020-01-01
2100300121032112,7.372,4.403,19,2,1,ATE,2020,1,2020Q1,2020-01-01
2100300121032120,11.559,2.695,17,13,4,ATE,2020,1,2020Q1,2020-01-01
2100300121032121,8.22,3.198,16,2,1,ATE,2020,1,2020Q1,2020-01-01
2100300121032122,55.147,5.556,13,2,2,ATE,2020,1,2020Q1,2020-01-01
2100300121032130,3.065,0.458,41,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121032200,19.166,6.098,10,2,1,ATE,2020,1,2020Q1,2020-01-01
2100300121032201,16.111,8.659,11,20,3,ATE,2020,1,2020Q1,2020-01-01
2100300121032202,23.285,4.857,13,3,2,ATE,2020,1,2020Q1,2020-01-01
2100300121032203,25.111,2.698,8,5,1,ATE,2020,1,2020Q1,2020-01-01
2100300121032210,39.363,6.897,15,35,2,ATE,2020,1,2020Q1,2020-01-01
2100300121032211,21.152,2.407,17,2,2,ATE,2020,1,2020Q1,2020-01-01
2100300121032212,16.199,17.584,37,7,1,ATE,2020,1,2020Q1,2020-01-01
2100300121032213,41.934,6.876,13,26,6,ATE,2020,1,2020Q1,2020-01-01
2100300121032221,21.067,2.115,9,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121032230,10.404,5.983,13,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121032233,12.368,10.695,3,2,2,ATE,2020,1,2020Q1,2020-01-01
2100300121032300,55.017,10.415,9,64,3,ATE,2020,1,2020Q1,2020-01-01
2100300121032301,25.334,3.901,10,5,2,ATE,2020,1,2020Q1,2020-01-01
2100300121032302,17.962,2.834,11,6,3,ATE,2020,1,2020Q1,2020-01-01
2100300121032310,0.138,0.459,110,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121032312,0.243,4.635,8,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121032322,16.872,15.807,6,6,6,ATE,2020,1,2020Q1,2020-01-01
2100300121033012,47.081,8.507,27,8,3,ATE,2020,1,2020Q1,2020-01-01
2100300121033013,2.164,4.713,42,8,3,ATE,2020,1,2020Q1,2020-01-01
2100300121033020,7.72,2.748,5,2,2,ATE,2020,1,2020Q1,2020-01-01
2100300121033021,12.485,3.281,9,9,3,ATE,2020,1,2020Q1,2020-01-01
2100300121033023,8.664,4.982,4,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121033030,13.886,1.537,10,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121033100,8.221,4.023,8,14,1,ATE,2020,1,2020Q1,2020-01-01
2100300121033101,5.903,0.674,12,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121033102,16.289,5.304,44,16,4,ATE,2020,1,2020Q1,2020-01-01
2100300121033103,11.213,1.272,12,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121033110,31.999,5.329,12,17,1,ATE,2020,1,2020Q1,2020-01-01
2100300121033111,2.591,4.579,12,2,1,ATE,2020,1,2020Q1,2020-01-01
2100300121033121,32.067,4.176,23,41,3,ATE,2020,1,2020Q1,2020-01-01
2100300121033122,8.488,4.798,5,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121033123,17.209,2.068,10,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121033130,27.772,7.176,29,44,8,ATE,2020,1,2020Q1,2020-01-01
2100300121033131,35.816,6.401,29,59,6,ATE,2020,1,2020Q1,2020-01-01
2100300121033132,19.493,2.066,9,3,1,ATE,2020,1,2020Q1,2020-01-01
2100300121033133,49.009,8.092,62,50,2,ATE,2020,1,2020Q1,2020-01-01
2100300121033300,4.814,1.874,24,7,1,ATE,2020,1,2020Q1,2020-01-01
2100300121033302,18.485,2.161,18,44,1,ATE,2020,1,2020Q1,2020-01-01
2100300121033310,14.345,1.578,13,12,1,ATE,2020,1,2020Q1,2020-01-01
2100300121033312,29.915,3.086,9,2,1,ATE,2020,1,2020Q1,2020-01-01
2100300121033330,3.32,1.263,253,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121033331,0.804,1.484,50,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121122021,14.844,2.194,12,3,1,ATE,2020,1,2020Q1,2020-01-01
2100300121122022,12.035,3.359,32,9,3,ATE,2020,1,2020Q1,2020-01-01
2100300121122023,1.098,0.116,43,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121122030,7.914,0.937,21,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121122200,54.98,12.509,13,3,1,ATE,2020,1,2020Q1,2020-01-01
2100300121122201,64.488,5.789,12,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121200022,27.432,3.283,27,13,4,ATE,2020,1,2020Q1,2020-01-01
2100300121200032,46.66,15.045,18,47,11,ATE,2020,1,2020Q1,2020-01-01
2100300121200033,18.432,18.284,6,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121200113,18.16,2.049,11,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121200120,66.004,8.207,9,6,1,ATE,2020,1,2020Q1,2020-01-01
2100300121200121,33.89,5.49,11,111,11,ATE,2020,1,2020Q1,2020-01-01
2100300121200122,164.763,5.09,11,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121200123,11.695,2.782,12,8,1,ATE,2020,1,2020Q1,2020-01-01
2100300121200131,21.866,5.522,15,56,9,ATE,2020,1,2020Q1,2020-01-01
2100300121200132,39.264,6.587,13,5,3,ATE,2020,1,2020Q1,2020-01-01
2100300121200133,48.649,15.176,10,11,6,ATE,2020,1,2020Q1,2020-01-01
2100300121200200,8.48,2.288,11,3,2,ATE,2020,1,2020Q1,2020-01-01
2100300121200201,69.855,5.36,11,8,4,ATE,2020,1,2020Q1,2020-01-01
2100300121200202,5.553,0.684,22,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121200203,80.816,5.723,104,9,6,ATE,2020,1,2020Q1,2020-01-01
2100300121200211,20.789,39.54,5,3,1,ATE,2020,1,2020Q1,2020-01-01
2100300121200212,20.071,3.572,30,60,10,ATE,2020,1,2020Q1,2020-01-01
2100300121200213,37.76,5.866,22,127,23,ATE,2020,1,2020Q1,2020-01-01
2100300121200220,29.413,6.795,20,76,15,ATE,2020,1,2020Q1,2020-01-01
2100300121200221,24.926,8.283,19,133,21,ATE,2020,1,2020Q1,2020-01-01
2100300121200222,24.251,4.352,12,134,28,ATE,2020,1,2020Q1,2020-01-01
2100300121200223,29.094,5.44,19,170,37,ATE,2020,1,2020Q1,2020-01-01
2100300121200230,27.572,5.169,12,51,13,ATE,2020,1,2020Q1,2020-01-01
2100300121200231,21.878,6.607,13,23,9,ATE,2020,1,2020Q1,2020-01-01
2100300121200232,34.584,7.029,18,126,28,ATE,2020,1,2020Q1,2020-01-01
2100300121200233,48.803,6.965,14,137,27,ATE,2020,1,2020Q1,2020-01-01
2100300121200300,31.741,7.811,125,10,6,ATE,2020,1,2020Q1,2020-01-01
2100300121200301,37.373,6.324,14,122,12,ATE,2020,1,2020Q1,2020-01-01
2100300121200302,38.719,10.127,19,67,11,ATE,2020,1,2020Q1,2020-01-01
2100300121200310,33.349,14.605,17,54,8,ATE,2020,1,2020Q1,2020-01-01
2100300121200311,33.476,7.106,15,63,16,ATE,2020,1,2020Q1,2020-01-01
2100300121201001,15.141,5.246,9,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121201003,9.816,2.076,15,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121201010,21.095,4.488,29,5,5,ATE,2020,1,2020Q1,2020-01-01
2100300121201011,42.79,7.274,13,26,9,ATE,2020,1,2020Q1,2020-01-01
2100300121201012,26.463,3.565,16,15,4,ATE,2020,1,2020Q1,2020-01-01
2100300121201013,44.318,6.335,12,11,3,ATE,2020,1,2020Q1,2020-01-01
2100300121201020,16.007,8.398,13,8,3,ATE,2020,1,2020Q1,2020-01-01
2100300121201021,33.369,6.854,15,50,13,ATE,2020,1,2020Q1,2020-01-01
2100300121201022,38.766,6.397,15,98,18,ATE,2020,1,2020Q1,2020-01-01
2100300121201023,36.623,5.279,18,124,25,ATE,2020,1,2020Q1,2020-01-01
2100300121201031,62.758,35.853,2,2,2,ATE,2020,1,2020Q1,2020-01-01
2100300121201032,5.831,4.043,12,1,1,ATE,2020,1,2020Q1,2020-01-01
2100300121201100,42.782,5.877,52,71,10,ATE,2020,1,2020Q1,2020-01-01
2100300121201101,29.691,6.14,19,18,6,ATE,2020,1,2020Q1,2020-01-01
2100300121201110,23.545,5.222,9,4,1,ATE,2020,1,2020Q1,2020-01-01
2100300121201111,27.872,4.804,11,5,2,ATE,2020,1,2020Q1,2020-01-01
2100300121201120,45.846,28.126,2,5,2,ATE,2020,1,2020Q1,2020-01-01
2100300121201201,49.622,7.453,65,21,13,ATE,2020,1,2020Q1,2020-01-01
2100300121201210,40.786,6.918,13,61,16,ATE,2020,1,2020Q1,2020-01-01
2100300121202001,35.793,7.129,14,83,15,ATE,2020,1,2020Q1,2020-01-01
2100300121202010,39.719,12.313,10,213,15,ATE,2020,1,2020Q1,2020-01-01
2100300121210001,16.012,4.252,10,8,2,ATE,2020,1,2020Q1,2020-01-01
